timestamp,lap time,stroke count,stroke type,data source
2026-06-05T16:27:40Z,00:00:26.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:28:36Z,00:00:25.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:29:50Z,00:00:34.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:35:19Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:38:36Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:43:00Z,00:00:43.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:46:10Z,00:00:49.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:49:17Z,00:00:27.000,15,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:50:13Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T17:00:05Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T17:02:29Z,00:00:36.000,15,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T17:03:15Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T17:03:45Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T17:05:58Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T17:06:35Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T17:14:15Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T17:17:35Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T17:24:34Z,00:00:26.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T17:25:58Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T17:33:59Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T17:34:52Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T17:36:17Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T17:38:53Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:03:49Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:05:53Z,00:00:23.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:09:29Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:10:43Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:12:26Z,00:00:31.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:13:49Z,00:00:37.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:14:49Z,00:00:30.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:15:45Z,00:00:13.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:31:55Z,00:00:11.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:32:51Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:38:46Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:40:10Z,00:00:44.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:45:57Z,00:00:31.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:46:36Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:48:11Z,00:00:28.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:48:46Z,00:00:36.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:50:05Z,00:00:29.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T18:50:48Z,00:00:26.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
